Stock,Article_cnt,Negative_sim,Positive_sim,Score,Ranking
NH투자증권,1776,0.009605054912461873,0.01285415316152302,1781.7703984903326,35.0
한국항공우주,1752,0.010235975162490876,0.015745291822423305,1761.6523227882017,36.0
LG유플러스,1739,0.00949341299354791,0.01477005827780433,1748.1760861493221,37.0
효성,1734,0.008690071955235915,0.012784053554028134,1741.0989640923056,38.0
한화,1732,0.009507746287990728,0.014412839779119333,1740.4956219266346,39.0
대우조선해양,1716,0.009863925719633479,0.013896412666896195,1722.9197476015029,40.0
POSCO,1709,0.013161638902702427,0.016484171564557278,1714.6782083191101,41.0
CJ대한통운,1701,0.009588943178095811,0.014106529535916804,1708.6844143946537,42.0
LG,1692,0.007915673531884273,0.01591382586748145,1705.5328737518305,43.0
SK가스,1631,0.008349494512239989,0.013485332768531148,1639.3765521960108,44.0
효성첨단소재,1625,0.009732556640524604,0.016450691940267468,1635.9169698620824,45.0
신세계,1608,0.0063641340448730805,0.013546923045381054,1619.549924712817,46.0
기업은행,1561,0.008026575057086031,0.01594062964684885,1573.35383921462,47.0
KB금융,1563,0.010692152464404957,0.016382331926517883,1571.8937504992825,48.0
한국가스공사,1560,0.009983909315800548,0.013295859641303483,1565.1666425077847,49.0
DL건설,1486,0.005824941327803073,0.011095581845830954,1493.8321718097893,50.0
DL이앤씨,1477,0.004977504915497152,0.010768536150826064,1485.5533531345807,51.0
삼성물산,1410,0.010502094903034036,0.012825186467912638,1413.2755591064788,52.0
아모레퍼시픽,1386,0.012998457551211633,0.01830655632102096,1393.3570248949557,53.0
대한항공,1383,0.011286130714206605,0.014943134874771714,1388.0576367540614,54.0
LS,1356,0.011672663148897287,0.01732543890708439,1363.6651639281015,55.0
CJ제일제당,1314,0.00987851252834147,0.014667390196087385,1320.292585255418,56.0
현대일렉트릭,1262,0.011767364713627803,0.016182388429706717,1267.5717599296916,57.0
현대건설,1228,0.008478487953211844,0.013965529236859292,1234.738086696319,58.0
LG디스플레이,1197,0.015462656468400478,0.025984640321563335,1209.594814672236,59.0
현대중공업지주,1200,0.009393503351878595,0.011757979257366115,1202.8373710865849,60.0
삼성엔지니어링,1182,0.0088419640350402,0.017318411900355293,1192.0191613768022,61.0
이마트,1140,0.00948726819283555,0.014980035783729176,1146.2617550536186,62.0
HMM,1110,0.014799751035821023,0.0172851928033354,1112.758840361941,63.0
효성티앤씨,1086,0.00693871506123568,0.013790139789513227,1093.4406472549094,64.0
삼성증권,1086,0.011832394916009185,0.01530600551303977,1089.7723411083753,65.0
롯데지주,1086,0.01456173188552454,0.017638043536967858,1089.3408744534674,66.0
현대글로비스,1062,0.01260047037547501,0.019722240486463646,1069.56331985787,67.0
일진하이솔루스,1056,0.011881321723977383,0.0176590276755656,1062.1012574848771,68.0
포스코인터내셔널,1050,0.010516809602131838,0.011942454055228254,1051.4969266757512,69.0
미래에셋증권,1026,0.010914968810861668,0.015142118207187994,1030.337055280631,70.0
OCI,1015,0.013473810636290889,0.015520856102684963,1017.07775114839,71.0
LG이노텍,930,0.017007539173665178,0.03212966521781576,944.06357722106,72.0
솔루스첨단소재,924,0.007528061014975167,0.01137158481133108,927.5514159878328,73.0
현대위아,864,0.00728371513597975,0.015337485885801671,870.9584579278461,74.0
한샘,852,0.006037658692080526,0.011954441356100258,857.0410988297447,75.0
현대백화점,851,0.008560227080914983,0.013037887932707545,854.8104893848754,76.0
금호석유,840,0.009334754962666078,0.01668385585555513,846.1732447500267,77.0
현대미포조선,825,0.013513684908383694,0.01840311864795099,829.033782835143,78.0
SKC,816,0.013926441067455579,0.021006208862075156,821.7770905204095,79.0
키움증권,804,0.012391261570709177,0.0140311274840926,805.3184521943602,80.0
SK네트웍스,798,0.016618098621818112,0.025455071716189142,805.051904529308,81.0
동아쏘시오홀딩스,774,0.01657261370006515,0.019981519961988378,776.6384934467285,82.0
GS건설,758,0.008169265478439486,0.022565637548643696,768.9124500292148,83.0
동국제강,768,0.012145887133713854,0.013220874178103479,768.8255900500913,84.0
롯데정밀화학,744,0.012158056303094593,0.019586052753086718,749.5264293587942,85.0
동아에스티,718,0.016097114256984152,0.055810111622841524,746.5139321086856,86.0
한미사이언스,726,0.0067677813005301915,0.012633656897158469,730.2586256831522,87.0
KT&G,722,0.008801994969961131,0.01623469694039819,727.3664108226556,88.0
S-Oil,702,0.017669409190389444,0.027737545185540526,709.0678314685961,89.0
일진머티리얼즈,702,0.005215434900274716,0.006970012922139095,703.2317137713488,90.0
한화생명,693,0.016766666228191788,0.021153292037183153,696.039931685631,91.0
씨에스윈드,689,0.01337995988737754,0.01890906697899442,692.809554786124,92.0
대신증권,687,0.013060564757704911,0.014759231717226335,688.1669842011912,93.0
BNK금융지주,678,0.007123599784947807,0.014262941598597156,682.8404737496543,94.0
BGF리테일,672,0.016640813015626005,0.024568389019256356,677.3273310744396,95.0
롯데칠성,668,0.014557695450506718,0.019178764773094607,671.0868743074888,96.0
LG생활건강,660,0.01855795098180301,0.024237732516629126,663.7486558129852,97.0
SBS,660,0.012292025077960792,0.015787786038333574,662.307202233846,98.0
대한전선,648,0.005355141957482942,0.013272294980810721,653.1303151591163,99.0
제일기획,648,0.006070908737701314,0.010676085844575326,650.9841547652544,100.0
한화에어로스페이스,642,0.008653663227235082,0.017302978854252127,647.5528606325449,101.0
한국콜마,642,0.0059544550283297595,0.01332600374597893,646.7325342767307,102.0
삼성에스디에스,624,0.024149257953176476,0.05835769427312097,645.3460642636453,103.0
프레스티지바이오파마,636,0.051815687828130626,0.060518390160907855,641.5349186836463,104.0
한진칼,618,0.06468064881682427,0.10155180396338262,640.786373880573,105.0
미래에셋증권2우B,600,0.3152391464780976,0.36941140645984266,632.5033559890471,106.0
후성,630,0.017595472089340643,0.02002357029061758,631.5297018668045,107.0
엔씨소프트,594,0.014041868599777725,0.01814805481629696,596.4390746126124,108.0
현대로템,588,0.010169306593884344,0.016916148780510277,591.9671432057361,109.0
하이트진로,584,0.014219119936700027,0.020800921528426844,587.8437721295684,110.0
카카오뱅크,582,0.014230319572584102,0.017773038807310418,584.0618625946107,111.0
삼성바이오로직스,576,0.010606951500974283,0.019651272011029227,581.2095286137917,112.0
쌍용C&E,576,0.010029743070102373,0.015312605300265217,579.0429286445737,113.0
메리츠증권,570,0.013025365034627449,0.015702345785899265,571.525879028225,114.0
유안타증권,522,0.01131044131345373,0.01707476027584309,525.0089744983673,115.0
삼성전기,522,0.0114168592276121,0.01531087070074107,524.0326739889733,116.0
두산인프라코어,510,0.01302629599682885,0.015864637787070916,511.44755431302343,117.0
신한지주,504,0.01492122261607234,0.022985132561483015,508.064210612487,118.0
락앤락,491,0.0164795104473973,0.024095237711814443,494.7393220868288,119.0
코오롱인더,474,0.011086095487612281,0.017332284237855197,476.96069346761516,120.0
KG동부제철,474,0.01661901425312131,0.022245911238881606,476.66714917125034,121.0
코웨이,464,0.011966189191999854,0.017613189543159543,466.6202081629381,122.0
LX인터내셔널,450,0.014961752704960639,0.02233356153746092,453.31731397462516,123.0
GS리테일,450,0.013993964390673411,0.020188813860599397,452.78768226146667,124.0
아시아나항공,450,0.0164966705993183,0.02129665735959363,452.15999404212386,125.0
