Stock,Article_cnt,Negative_sim,Positive_sim,Score,Ranking
한화생명,1450,0.01015976200825142,0.017609976278224745,1460.8028106914612,70.0
SK케미칼,1451,0.010503014230129462,0.015403823839306425,1458.1110747429157,71.0
롯데지주,1429,0.01159386909320656,0.01443722850163022,1433.0631605946373,72.0
GS리테일,1426,0.007334802868904637,0.012071128894420738,1432.754000912386,73.0
대우건설,1352,0.007851077645033845,0.016238618422358686,1363.3399551309433,74.0
두산인프라코어,1355,0.01258644029212907,0.014560723034896172,1357.6751531164493,75.0
KT&G,1342,0.006966445892012824,0.013677392884849522,1351.006090864387,76.0
POSCO,1342,0.008848537925138317,0.013604121864631027,1348.3819936467992,77.0
효성,1341,0.008227263399128458,0.011345908240257885,1345.1821027319545,78.0
이마트,1334,0.007466787103028912,0.013149416105150108,1341.5806270888297,79.0
KB금융,1327,0.012585279110410453,0.018423177482247585,1334.746891139428,80.0
삼성바이오로직스,1275,0.01037465989433734,0.015044805222732787,1280.9544352937044,81.0
효성티앤씨,1272,0.006604915634185663,0.013051273461690101,1280.1997671565857,82.0
삼성엔지니어링,1252,0.009169004189867791,0.014621698818672021,1258.826773675263,83.0
롯데정밀화학,1250,0.008177172629690413,0.012026542651577597,1254.8117125273588,84.0
기업은행,1249,0.00880815767005626,0.013411335553593806,1254.7493691765385,85.0
농심,1240,0.01108695037144114,0.01687156031339452,1247.1729163280222,86.0
효성첨단소재,1219,0.011075239200081362,0.016212374412060887,1225.2621678234032,87.0
현대로템,1170,0.00873636837481218,0.012456944873920912,1174.3530745039573,88.0
풀무원,1160,0.009018709781043606,0.016145093254279232,1168.2666048289532,89.0
LX하우시스,1121,0.006273363709975463,0.015598129046522372,1131.4530619422692,90.0
LG생활건강,1116,0.009876407495523421,0.01632602869503268,1123.1977772586524,91.0
일진하이솔루스,1104,0.008505994677077258,0.01395078953064676,1110.0110535183405,92.0
롯데렌탈,1098,0.008966721816224736,0.012986112142288252,1102.4132905780177,93.0
한화에어로스페이스,1087,0.010486613107561228,0.014409703106593468,1091.264398828948,94.0
카카오뱅크,1081,0.009059646972898723,0.01300899696262778,1085.269247338897,95.0
SK렌터카,1056,0.0081365673310971,0.014358269328592965,1062.5701173093557,96.0
롯데쇼핑,1055,0.008704142959502418,0.013448367652384973,1060.005157050991,97.0
메리츠증권,1026,0.011243773605545234,0.013800688518112664,1028.6233947002943,98.0
SK바이오사이언스,1008,0.009579746308881544,0.013981270722926218,1012.4367366093571,99.0
