Stock,Article_cnt,Negative_sim,Positive_sim,Score,Ranking
쌍용C&E,18,0.060000427913219245,0.11225794105205648,18.94063523649907,194.0
한세실업,18,0.07656559009094097,0.11502487730698688,18.692267169888826,195.0
영풍,18,0.06112919008838751,0.09860807123036049,18.674619860555516,196.0
에스엘,18,0.05736410473700334,0.09096781979256766,18.60486687100016,197.0
더블유게임즈,18,0.10051785036731746,0.11676431480315934,18.292436359845155,198.0
하나금융지주,18,0.03924123010745611,0.05164540306908514,18.223275113309324,199.0
부광약품,12,0.06103543967954714,0.12642011386818336,12.784616090263633,200.0
에스디바이오센서,12,0.08941126247164434,0.14219380125640224,12.633390465417094,201.0
DI동일,12,0.046409264558540185,0.09385822435499974,12.569387517557516,202.0
쿠쿠홈시스,12,0.05780249563477167,0.10212173914897128,12.531830922170396,203.0
LX홀딩스,12,0.08917872492963037,0.13335930088641257,12.530166911481386,204.0
더존비즈온,12,0.05150872936764652,0.08851830169714069,12.444114867953928,205.0
휠라홀딩스,12,0.08739800341134385,0.11010998923853298,12.27254382992627,206.0
두산퓨얼셀,12,0.13301002389450192,0.1528598812194654,12.23819828789956,207.0
LIG넥스원,12,0.0637474238349428,0.07149087564822793,12.09292142175942,208.0
세아베스틸,6,0.1301135558411051,0.21862244047668575,6.531053307813483,209.0
오리온홀딩스,6,0.11904217800120041,0.20441107618431606,6.512213389098694,210.0
일양약품,6,0.11490169901460547,0.195498523104727,6.48358094454073,211.0
녹십자홀딩스,6,0.11644901284721286,0.18819429849991598,6.430471713916219,212.0
국도화학,6,0.14735378837901836,0.21347904296319561,6.396751527505064,213.0
DB하이텍,6,0.10983023352048937,0.16477567436979057,6.3296726450958065,214.0
LS ELECTRIC,6,0.10983023352048937,0.16477567436979057,6.3296726450958065,215.0
KCC글라스,6,0.07056988874578783,0.10547727617326334,6.209444324564853,216.0
삼양홀딩스,6,0.10461522339388908,0.13196282604856793,6.164085615928073,217.0
유니드,6,0.10463104948951228,0.13017096165448108,6.153239472989814,218.0
한진중공업,6,0.11525201248516666,0.13358115168904525,6.109974835223272,219.0
일진하이솔루스,6,0.13550718914537072,0.14925035356496694,6.082458986517578,220.0
신풍제약,2,0.15512311506634563,0.22579068262606114,2.141335135119431,221.0
제이알글로벌리츠,0,0.0,0.0,0.0,222.0
삼화콘덴서,0,0.0,0.0,0.0,223.0
부산가스,0,0.0,0.0,0.0,224.0
삼성SDI우,0,0.0,0.0,0.0,225.0
엠씨넥스,0,0.0,0.0,0.0,226.0
미래에셋증권2우B,0,0.0,0.0,0.0,227.0
대덕전자,0,0.0,0.0,0.0,228.0
드림텍,0,0.0,0.0,0.0,229.0
아모레퍼시픽우,0,0.0,0.0,0.0,230.0
제이콘텐트리,0,0.0,0.0,0.0,231.0
쿠쿠홀딩스,0,0.0,0.0,0.0,232.0
유나이티드제약,0,0.0,0.0,0.0,233.0
SNT모티브,0,0.0,0.0,0.0,234.0
고려제강,0,0.0,0.0,0.0,235.0
한국단자,0,0.0,0.0,0.0,236.0
우리종금,0,0.0,0.0,0.0,237.0
대성홀딩스,0,0.0,0.0,0.0,238.0
일진다이아,0,0.0,0.0,0.0,239.0
솔루스첨단소재,0,0.0,0.0,0.0,240.0
대한해운,0,0.0,0.0,0.0,241.0
씨에스윈드,0,0.0,0.0,0.0,242.0
대한유화,0,0.0,0.0,0.0,243.0
한미반도체,0,0.0,0.0,0.0,244.0
파미셀,0,0.0,0.0,0.0,245.0
PI첨단소재,0,0.0,0.0,0.0,246.0
프레스티지바이오파마,0,0.0,0.0,0.0,247.0
현대차우,0,0.0,0.0,0.0,248.0
LG화학우,0,0.0,0.0,0.0,249.0
현대차2우B,0,0.0,0.0,0.0,250.0
LG생활건강우,0,0.0,0.0,0.0,251.0
한솔케미칼,0,0.0,0.0,0.0,252.0
팬오션,0,0.0,0.0,0.0,253.0
두산밥캣,0,0.0,0.0,0.0,254.0
한진칼,0,0.0,0.0,0.0,255.0
메리츠금융지주,0,0.0,0.0,0.0,256.0
한온시스템,0,0.0,0.0,0.0,257.0
삼성전자우,0,0.0,0.0,0.0,258.0
코스모신소재,0,0.0,0.0,0.0,259.0
후성,0,0.0,0.0,0.0,260.0
롯데리츠,0,0.0,0.0,0.0,261.0
LG전자우,0,0.0,0.0,0.0,262.0
현대건설기계,0,0.0,0.0,0.0,263.0
ESR켄달스퀘어리츠,0,0.0,0.0,0.0,264.0
미원에스씨,0,0.0,0.0,0.0,265.0
덴티움,0,0.0,0.0,0.0,266.0
영진약품,0,0.0,0.0,0.0,267.0
미원상사,0,0.0,0.0,0.0,268.0
화승엔터프라이즈,0,0.0,0.0,0.0,269.0
티와이홀딩스,0,0.0,0.0,0.0,270.0
휴켐스,0,0.0,0.0,0.0,271.0
한일현대시멘트,0,0.0,0.0,0.0,272.0
지누스,0,0.0,0.0,0.0,273.0
한올바이오파마,0,0.0,0.0,0.0,274.0
한국토지신탁,6,0.040148064789785894,0.03302718595376303,-6.042725273016137,275.0
솔루엠,6,0.17489856640545967,0.16702927455701488,-6.047215751090669,276.0
LX인터내셔널,6,0.22786484133029564,0.2162023302827234,-6.0699750662854335,277.0
현대미포조선,6,0.14718149275984482,0.1348800586481638,-6.073808604670086,278.0
DGB금융지주,6,0.17058908143606785,0.15355642231015817,-6.102195954755459,279.0
진원생명과학,6,0.20338060847962822,0.18048238591512403,-6.1373893353870255,280.0
JB금융지주,6,0.18421233498538367,0.15631730854330175,-6.167370158652491,281.0
한일시멘트,6,0.1449117330723041,0.10995980952708363,-6.209711541271323,282.0
이연제약,6,0.22329943430881619,0.18418569778438054,-6.234682419146614,283.0
세방전지,6,0.057073014553534966,0.0,-6.342438087321209,284.0
현대엘리베이,6,0.15137343286138505,0.07227051777701832,-6.4746174905062,285.0
명신산업,12,0.0704413245936062,0.06535882218246769,-12.060990028933663,286.0
서울가스,12,0.12852661363614293,0.12310073292828004,-12.065110568494354,287.0
해성디에스,12,0.061776334027881984,0.047637432106655435,-12.169666823054719,288.0
한국금융지주,36,0.05005129099843223,0.037177661384144356,-36.46345066611437,289.0
포스코인터내셔널,48,0.03785093816173848,0.03581719048554812,-48.09761988845713,290.0
코오롱인더,72,0.06478443489482813,0.051374546750099434,-72.96551194642046,291.0
동국제강,168,0.05354688934905455,0.047978006725223926,-168.93557228080357,292.0
LG헬로비전,183,0.04494647626403929,0.02599259228960169,-186.4685607673221,293.0
LG이노텍,204,0.020311736747706855,0.02014235836388516,-204.03455319029962,294.0
SGC에너지,600,0.009093359026188992,0.008382578304762323,-600.4264684328559,295.0
미래에셋생명,624,0.01248442964269,0.012191160235579849,-624.1830001100367,296.0
코리안리,600,0.21102511338163193,0.13291584109433954,-646.8655633723755,297.0
만도,684,0.03146613473630817,0.03061106304696633,-684.5848690355098,298.0
DL이앤씨,696,0.015535373207489345,0.01525134210138182,-696.1976856498508,299.0
아시아나항공,954,0.020873133525528654,0.0193120064770083,-955.4893152042883,300.0
