Stock,Article_cnt,Negative_sim,Positive_sim,Score,Ranking
롯데관광개발,582,0.014319938412897868,0.020936149300672786,585.850634736685,148.0
영풍,545,0.020404094000603393,0.02578228053314765,547.9311116602365,149.0
LX인터내셔널,532,0.01667551386899483,0.022213165568351022,534.9460307040574,150.0
DGB금융지주,522,0.011169620847013392,0.01736830627440858,525.2357137931003,151.0
풍산,522,0.014404936605832336,0.020166768273616634,525.0076761305834,152.0
KCC글라스,504,0.020197090625406235,0.022346057679132673,505.08307939507813,153.0
NAVER,498,0.01499034026760991,0.020114190018835548,500.55167717611033,154.0
한일시멘트,468,0.013414151816065109,0.016310324821677706,469.35540896662667,155.0
이노션,456,0.01846566637082586,0.028863216743562063,460.74128296996776,156.0
동양생명,440,0.01912716868275713,0.027189345032788668,443.5473575940139,157.0
코스맥스,432,0.015530103161585072,0.02204123407831394,434.8128085560269,158.0
팬오션,408,0.013828252975158724,0.017456907713081705,409.4804911330726,159.0
진원생명과학,366,0.017129563776988536,0.023780062311759612,368.4340824637262,160.0
동원산업,360,0.014208475241169277,0.02563195544720135,364.11245287417154,161.0
아이에스동서,303,0.017822937739923404,0.02421043836142242,304.9354126883142,162.0
넥스트사이언스,300,0.013880593124350814,0.020350510647582636,301.9409752569696,163.0
한진칼,300,0.02390735998541499,0.027760023345706722,301.1557990080875,164.0
영원무역,294,0.012395287128163068,0.01823881307492806,295.71799662834894,165.0
한온시스템,294,0.020384765881143907,0.023223986837440785,294.83473096115125,166.0
삼성전자우,270,0.018697442340044362,0.02174179909689748,270.8219763243504,167.0
일진하이솔루스,246,0.01804855984159673,0.022585955118466502,247.11619923810994,168.0
KG동부제철,246,0.018717225594075366,0.020690515934720093,246.4854294237986,169.0
씨에스윈드,239,0.020873261308409205,0.024599244999437685,239.8905101021558,170.0
삼양홀딩스,234,0.016521230712256505,0.02822092877826531,236.73772934744608,171.0
보령제약,205,0.018426043681085927,0.02811099790791772,206.98541561650052,172.0
F&F,198,0.01573946102178595,0.023550227977837516,199.54653185729822,173.0
경동나비엔,186,0.014978584169798538,0.026733797718438635,188.18646972004706,174.0
한미반도체,186,0.013236031437805528,0.015069796660875415,186.341080331491,175.0
삼성에스디에스,168,0.02979193953572435,0.03285077179813173,168.51388382008446,176.0
롯데리츠,162,0.028907765765147236,0.03497143110067652,162.98231378435574,177.0
솔루스첨단소재,162,0.02479374086605241,0.03055032375980905,162.9325664287886,178.0
에스엘,150,0.01396668750839817,0.02962627110072144,152.34893753884847,179.0
한세실업,150,0.018316205685850594,0.033119805076277466,152.22053990856404,180.0
아모레G,150,0.01808835881426253,0.025404913114305566,151.09748314500646,181.0
메리츠금융지주,138,0.015589420746051536,0.022379301870560895,138.9370035951823,182.0
대한유화,132,0.03087839273180166,0.03142711679144435,132.07243157587283,183.0
한솔케미칼,120,0.01718532803106138,0.028815717905361023,121.39564678491594,184.0
후성,120,0.03304463691282556,0.03961811492237914,120.78881736114644,185.0
동원시스템즈,113,0.02611269082128202,0.03468525150421133,113.968699357171,186.0
PI첨단소재,108,0.017548168321245866,0.04431991494269423,110.89134863511642,187.0
일진머티리얼즈,102,0.017414085250404776,0.028247942576012777,103.10505344721201,188.0
쿠쿠홈시스,102,0.0321129086510216,0.04126425042810259,102.93343686126227,189.0
코스모신소재,102,0.008659818573990685,0.016984915879692208,102.84915992518154,190.0
신풍제약,102,0.02331141733118117,0.03052602938007391,102.73589042898706,191.0
세아베스틸,102,0.020015515487055647,0.02066306076492652,102.06604961834283,192.0
더블유게임즈,96,0.024342326760929036,0.05808082108894206,99.23889545548926,193.0
세방전지,90,0.021559601818156922,0.051980382354301864,92.73787024825305,194.0
유니드,90,0.02746455623067109,0.029806750390137755,90.21079747435199,195.0
부광약품,86,0.022473099853650366,0.0448366928571586,87.92326899830171,196.0
대한해운,84,0.020385740487601816,0.02925873525447417,84.74533156041728,197.0
미원상사,72,0.03452569297607286,0.0536799452521022,73.37910616387411,198.0
이연제약,66,0.02000397067879553,0.05006597624709589,67.98409236750781,199.0
휴켐스,66,0.024506543882862223,0.030643650069793155,66.40504900833744,200.0
두산밥캣,60,0.027551768568788115,0.03504106395329591,60.44935772307047,201.0
코리안리,60,0.035951383841357834,0.03934466812350424,60.203597056928785,202.0
대덕전자,60,0.021498121647782958,0.02470733373666561,60.19255272533296,203.0
오리온홀딩스,54,0.027985967059537806,0.040879374096630554,54.69624398000301,204.0
ESR켄달스퀘어리츠,54,0.027320318858081585,0.03995576499704852,54.68231409150421,205.0
화승엔터프라이즈,48,0.031247629970368073,0.049513083934051384,48.8767417902568,206.0
F&F홀딩스,36,0.058091116558310486,0.09939626431533986,37.48698531925306,207.0
제이알글로벌리츠,30,0.04599073034563123,0.08925067668421494,31.29779839015751,208.0
덴티움,24,0.04967790460401769,0.05182109380879781,24.05143654091472,209.0
녹십자홀딩스,12,0.09643238500601307,0.19600612909888812,13.194884929114501,210.0
다우기술,12,0.07240021829618286,0.11506537998262288,12.51198194023728,211.0
영진약품,12,0.05332397096476957,0.09306027981313682,12.476835706180408,212.0
현대차2우B,12,0.07589883868485303,0.11144926620545931,12.426605130247275,213.0
파미셀,12,0.07104965549563876,0.0753224497682423,12.051273531271242,214.0
LG전자우,6,0.14755239803357337,0.24735751717044993,6.5988307148212595,215.0
DI동일,6,0.12251780094910704,0.14761857577388504,6.1506046489486685,216.0
한올바이오파마,6,0.08144705569195027,0.0922609731347581,6.064883504656848,217.0
